89	0.00002347	NTVDM.EXE	IOCTL_SERIAL_WAIT_ON_MASK	Serial1	SUCCESS		
90	0.00004610	NTVDM.EXE	IOCTL_SERIAL_GET_MODEMSTATUS	Serial1	SUCCESS		
91	0.00003185	NTVDM.EXE	IRP_MJ_READ	Serial1	SUCCESS	Length 1: 68 	
92	0.00000670	NTVDM.EXE	IRP_MJ_READ	Serial1	SUCCESS	Length 1: 0D 	
93	0.00000670	NTVDM.EXE	IRP_MJ_READ	Serial1	SUCCESS	Length 1: 0D 	
94	0.00000670	NTVDM.EXE	IRP_MJ_READ	Serial1	SUCCESS	Length 1: 68 	
95	0.00000670	NTVDM.EXE	IRP_MJ_READ	Serial1	SUCCESS	Length 1: F3 	
96	0.00000670	NTVDM.EXE	IRP_MJ_READ	Serial1	SUCCESS	Length 1: 89 	
97	0.00000670	NTVDM.EXE	IRP_MJ_READ	Serial1	SUCCESS	Length 1: 00 	
98	0.00000670	NTVDM.EXE	IRP_MJ_READ	Serial1	SUCCESS	Length 1: 00 	
99	0.00000670	NTVDM.EXE	IRP_MJ_READ	Serial1	SUCCESS	Length 1: 00 	
100	0.00000670	NTVDM.EXE	IRP_MJ_READ	Serial1	SUCCESS	Length 1: 00 	
101	0.00000670	NTVDM.EXE	IRP_MJ_READ	Serial1	SUCCESS	Length 1: 00 	
102	0.00000670	NTVDM.EXE	IRP_MJ_READ	Serial1	SUCCESS	Length 1: 04 	
103	0.00000754	NTVDM.EXE	IRP_MJ_READ	Serial1	SUCCESS	Length 1: 42 	
104	0.00000754	NTVDM.EXE	IRP_MJ_READ	Serial1	SUCCESS	Length 1: 41 	
105	0.00000670	NTVDM.EXE	IRP_MJ_READ	Serial1	SUCCESS	Length 1: 01 	
106	0.00000670	NTVDM.EXE	IRP_MJ_READ	Serial1	SUCCESS	Length 1: 16 	
107	0.00000670	NTVDM.EXE	IRP_MJ_READ	Serial1	SUCCESS	Length 1: 05 	
108	0.00000754	NTVDM.EXE	IRP_MJ_READ	Serial1	SUCCESS	Length 1: 1F 	
109	0.00000670	NTVDM.EXE	IRP_MJ_READ	Serial1	SUCCESS	Length 1: 16 	
110	0.00004861	NTVDM.EXE	IRP_MJ_WRITE	Serial1	SUCCESS	Length 1: E5 	
111	0.00000670	NTVDM.EXE	IRP_MJ_READ	Serial1	SUCCESS	Length 0: 	
112	0.00008130	NTVDM.EXE	IRP_MJ_WRITE	Serial1	SUCCESS	Length 13: 68 07 07 68 53 44 00 00 00 00 00 97 16 	
113	0.00003688	NTVDM.EXE	IOCTL_SERIAL_WAIT_ON_MASK	Serial1	SUCCESS		
114	0.00001173	NTVDM.EXE	IOCTL_SERIAL_GET_MODEMSTATUS	Serial1	SUCCESS		
115	0.00002179	NTVDM.EXE	IRP_MJ_READ	Serial1	SUCCESS	Length 1: E5 	
116	0.00000754	NTVDM.EXE	IRP_MJ_READ	Serial1	SUCCESS	Length 1: 68 	
117	0.00000754	NTVDM.EXE	IRP_MJ_READ	Serial1	SUCCESS	Length 1: 07 	
118	0.00000670	NTVDM.EXE	IRP_MJ_READ	Serial1	SUCCESS	Length 1: 07 	
119	0.00000670	NTVDM.EXE	IRP_MJ_READ	Serial1	SUCCESS	Length 1: 68 	
120	0.00000670	NTVDM.EXE	IRP_MJ_READ	Serial1	SUCCESS	Length 1: D3 	
121	0.00002682	NTVDM.EXE	IRP_MJ_READ	Serial1	SUCCESS	Length 1: 88 	
